S.No,actual,pred,alive,plod,name,title,male,culture,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive
1214,1,1,0.867,0.133,Marsella Waynwood,,0,,House Waynwood,Stevron Frey,0,1,1,1,0,,,,0,1,0,0,0,0,0.09698996656,1
1215,0,0,0.058,0.942,Matarys Targaryen,Prince,1,Valyrian,House Targaryen,,0,0,0,0,0,,,,,0,1,0,0,0,0.1003344482,0
1216,1,1,0.538,0.462,Martyn Rivers,,0,,House Frey,,1,1,1,1,1,,,,,0,0,0,0,0,0.03010033445,1
1217,1,0,0.483,0.517,Martyn Lannister,,1,Andal,House Lannister,,0,1,1,1,1,,,,,0,0,5,1,0,0.1371237458,1
1218,1,1,0.968,0.032,Marwyn Belmore,Ser,1,,House Belmore,,0,1,1,1,0,,,,,0,1,0,0,0,0.02341137124,1
1219,1,1,0.745,0.255,Mathis Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.08361204013,1
1220,1,1,0.883,0.117,Matthar,,1,,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,0,0.02341137124,1
1221,0,1,0.861,0.139,Mawney,,1,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.02341137124,0
1222,0,0,0.36,0.64,Medgar Tully,Lord Paramount of the Trident,1,Rivermen,House Tully,,0,0,0,0,0,,,,,0,1,0,0,0,0.01672240803,0
1223,0,0,0.001,0.999,Medger Cerwyn,Cerwyn,1,Northmen,House Cerwyn,,1,1,0,0,0,,,,,0,1,1,1,0,0.0635451505,0
1224,1,1,0.92,0.08,Megga Tyrell,,0,Andal,House Tyrell,,0,0,1,1,1,,,,,0,0,0,0,0,0.1538461538,1
1225,1,1,0.994,0.006,Meldred Merlyn,Lord of Pebbleton,0,Ironborn,House Merlyn,,0,1,1,1,1,,,,,0,1,0,0,0,0.02341137124,1
1226,1,1,0.643,0.357,Melesa Crakehall,,0,,House Crakehall,Lyonel Frey,0,1,1,1,0,,,,1,1,0,0,0,0,0.05016722408,1
1227,1,1,0.978,0.022,Melara Crane,,0,,House Crane,Alester Florent,0,1,1,1,0,,,,0,1,0,0,0,0,0.06688963211,1
1228,1,1,0.769,0.231,Melessa Florent,,0,,House Florent,Randyll ,0,1,1,1,0,,,,1,1,0,0,0,0,0.08695652174,1
1229,1,1,0.983,0.017,Mellara Rivers,,0,,House Frey,,0,1,1,1,1,,,,,0,0,0,0,0,0.01672240803,1
1230,1,1,0.544,0.456,Melwyn Sarsfield,Ser,1,,House Sarsfield,Shierle Swyft,0,0,1,1,0,,,,1,1,1,0,0,0,0.03010033445,1
1231,1,1,0.845,0.155,Melwys Rivers,Maester,0,,,,0,1,1,1,1,,,,,0,1,0,0,0,0.02341137124,1
1232,1,1,0.98,0.02,Meredyth Crane,,0,,House Crane,,0,0,1,1,1,,,,,0,0,0,0,0,0.03010033445,1
1233,1,1,0.817,0.183,Merianne Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.08361204013,1
1234,1,1,0.797,0.203,Merlon Crakehall,Ser,1,,House Crakehall,,0,0,1,1,0,,,,,0,1,0,0,0,0.02675585284,1
1235,1,1,0.981,0.019,Mezzara,Cupbearer,1,Ghiscari,House of Merreq,,0,0,0,0,1,,,,,0,1,0,0,0,0.01672240803,1
1236,1,1,0.901,0.099,Mina Tyrell,,0,Andal,House Tyrell,Paxter Redwyne,1,1,1,1,1,,,,1,1,0,0,0,0,0.1638795987,1
1237,1,1,0.784,0.216,Moelle,Septa,0,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,0,0,0,0.03010033445,1
1238,1,1,0.951,0.049,Monterys Velaryon,Lord of the Tides,1,,House Velaryon,,0,0,1,1,0,,,,,0,1,0,0,0,0.02006688963,1
1239,1,1,0.991,0.009,Moredo Prestayn,Tradesman-Captain,1,Braavosi,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
1240,0,0,0.116,0.884,Monford Velaryon,Lord of the Tides,1,Valyrian,House Velaryon,,0,1,1,0,0,,,,,0,1,0,0,0,0.02341137124,0
1241,1,1,0.985,0.015,Moribald Chester,Greenshield,0,,House Chester,,0,0,0,1,1,,,,,0,1,0,0,0,0.02006688963,1
1242,1,1,0.723,0.277,Morton Waynwood,Ser,1,,House Waynwood,,1,1,1,1,1,,,,,0,1,0,0,0,0.03678929766,1
1243,1,1,0.753,0.247,Morya Frey,Lady,0,Rivermen,House Frey,Flement Brax,0,1,1,1,1,,,,1,1,1,0,0,0,0.1204013378,1
1244,1,1,0.984,0.016,Mullin,Maester,0,,Night's Watch,,0,1,1,1,1,,,,,0,1,0,0,0,0.02341137124,1
1245,1,1,0.874,0.126,Moryn Tyrell,,1,Andal,House Tyrell,,1,1,1,1,1,,,,,0,0,0,0,0,0.1404682274,1
1246,1,0,0.472,0.528,Munda,,1,Free Folk,,Longspear Ryk,0,0,1,1,1,,,,1,1,0,0,0,0,0.02675585284,1
1247,0,1,0.951,0.049,Muttering Bill,,1,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.02006688963,0
1248,1,0,0.334,0.666,Mushroom,,1,,House Targaryen,,0,0,0,0,0,,,,,0,0,0,0,0,0.04682274247,1
1249,0,0,0.116,0.884,Murmison,Septon,1,,Faith of the Seven,,0,0,1,0,0,,,,,0,0,0,0,0,0.3143812709,0
1250,1,1,0.756,0.244,Mylenda Caron,,1,,House Caron,Petyr Frey,0,1,1,1,0,,,,0,1,0,0,0,0,0.1070234114,1
1251,1,0,0.135,0.865,Myles Smallwood,Hand of the King,1,,House Smallwood,,0,0,1,0,0,,,,,0,1,0,0,0,0.1672240803,1
1252,0,1,0.702,0.298,Myles Mooton,Ser,1,,House Mooton,,0,0,1,1,0,,,,,0,1,0,0,0,0.02675585284,0
1253,1,1,0.988,0.012,Myria Jordayne,,1,Dornish,House Jordayne,,0,0,1,1,1,,,,,0,0,0,0,0,0.01337792642,1
1254,1,1,0.724,0.276,Myles Manwoody,Ser,1,,House Manwoody,,0,0,1,1,0,,,,,0,1,0,0,0,0.02675585284,1
1255,1,0,0.456,0.544,Mysaria,Mistress of whisperers,0,Lysene,,,0,0,0,0,0,,,,,0,1,0,0,0,0.01337792642,1
1256,1,1,0.591,0.409,Myrielle Lannister,,0,Andal,House Lannister,,1,1,1,1,1,,,,,0,0,0,0,0,0.07023411371,1
1257,1,1,0.998,0.002,Noho Dimittis,,1,Braavosi,Iron Bank of Braavos,,0,0,0,1,1,,,,,0,0,0,0,0,0.01337792642,1
1258,1,1,0.998,0.002,Norne Goodbrother,Shatterstone,0,Ironborn,House Goodbrother of Shatterstone,,0,1,1,1,1,,,,,0,1,0,0,0,0.02006688963,1
1259,1,1,0.736,0.264,Norbert Vance,Lord of Atranta,1,,House Vance of Atranta,,0,0,1,1,1,,,,,0,1,0,0,0,0.03678929766,1
1260,1,1,0.72,0.28,Nymella Toland,Ghost Hill,0,Dornish,House Toland,,0,0,1,1,1,,,,,0,1,0,0,0,0.04347826087,1
1261,1,1,0.797,0.203,Nysterica,Septa,0,,,,0,0,1,1,1,,,,,0,0,0,0,0,0.02675585284,1
1262,1,1,0.986,0.014,Ollidor,Septon,1,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,0,0,0,0.01672240803,1
1263,0,1,0.896,0.104,Ollo Lophand,,1,Tyroshi,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.03678929766,0
1264,1,0,0.401,0.599,Olyvar Frey,,1,Rivermen,House Frey,,1,1,1,1,1,,,,,0,0,1,1,0,0.08361204013,1
1265,1,1,0.968,0.032,Omer Blackberry,,0,,House Blackberry,,0,0,1,1,1,,,,,0,0,0,0,0,0.02341137124,1
1266,1,1,0.893,0.107,Olymer Tyrell,Ser,1,Andal,House Tyrell,Lysa Meadows,0,0,1,1,0,,,,1,1,1,0,0,0,0.1304347826,1
1267,1,0,0.37,0.63,Ondrew Locke,Lord of Oldcastle,1,Northmen,House Locke,,0,1,1,1,1,,,,,0,1,0,0,0,0.03678929766,1
1268,0,1,0.983,0.017,Orbert Caswell,Lord Commander of the Night's Watch,1,,House Caswell,,0,0,0,1,0,,,,,0,1,0,0,0,0.05685618729,0
1269,0,0,0.469,0.531,Ordello,Magister of Pentos,0,Pentoshi,,,0,0,0,0,1,,,,,0,1,0,0,0,0.01337792642,0
1270,1,1,0.768,0.232,Omer Florent,Maester,0,,,,0,1,1,1,0,,,,,0,1,0,0,0,0.07023411371,1
1271,1,1,0.992,0.008,Orland of Oldtown,,1,,House Baratheon of King's Landing,,0,0,1,1,1,,,,,0,0,0,0,0,0.006688963211,1
1272,1,1,0.772,0.228,Ormond Yronwood,Yronwood,0,,House Yronwood,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
1273,0,1,0.971,0.029,Orphan Oss,,0,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.02341137124,0
1274,1,1,0.826,0.174,Osbert Serry,Lord of Southshield,0,,House Serry,,0,0,0,1,1,,,,,0,1,0,0,0,0.02675585284,1
1275,1,1,0.761,0.239,Osmund Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.05016722408,1
1276,1,1,0.759,0.241,Oswell Kettleblack,,1,,House Kettleblack,,0,0,1,1,1,,,,,0,0,0,0,0,0.05685618729,1
1277,0,1,0.945,0.055,Ossifer Plumm,Lord,1,,House Plumm,Elaena Targaryen,0,0,1,1,1,,,,0,1,1,0,0,0,0.08695652174,0
1278,1,0,0.044,0.956,Otho Bracken,Ser,1,,House Bracken,,0,0,0,0,0,,,,,0,1,0,0,0,0.02675585284,1
1279,0,0,0.212,0.788,Ottyn Wythers,Ser,0,,House Wythers,,0,1,1,0,0,,,,,0,1,0,0,0,0.04347826087,0
1280,0,1,0.746,0.254,Owen Norrey,,0,Northern mountain clans,House Norrey,,0,0,1,1,0,,,,,0,0,0,0,0,0.03010033445,0
1281,0,1,0.798,0.202,Pate of the Blue Fork,Ser,1,,House Frey,Amerei Frey,0,1,1,1,0,,,,1,1,1,0,0,0,0.1705685619,0
1282,1,1,0.789,0.211,Patrek Mallister,,1,,House Mallister,,1,1,1,1,1,,,,,0,0,0,0,0,0.07692307692,1
1283,1,1,0.805,0.195,Patrek Vance,,0,,House Vance,,0,1,1,1,0,,,,,0,0,0,0,0,0.1036789298,1
1284,1,1,0.75,0.25,Perriane Frey,,0,Rivermen,House Haigh,Leslyn Haigh,0,1,1,1,1,,,,1,1,0,0,0,0,0.07357859532,1
1285,1,1,0.747,0.253,Perra Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1003344482,1
1286,1,1,0.581,0.419,Perwyn Frey,Ser,1,Rivermen,House Frey,,1,1,1,1,1,,,,,0,1,0,0,0,0.08361204013,1
1287,1,0,0.15,0.85,Philip Foote,Ser,1,,House Foote,,0,1,1,0,1,,,,,0,1,0,0,0,0.05016722408,1
1288,1,0,0.477,0.523,Philip Plumm,Lord,1,,House Plumm,,0,0,1,1,1,,,,,0,1,0,0,0,0.03010033445,1
1289,1,1,0.796,0.204,Pono,KhalKo (formerly),0,Dothraki,,,1,1,1,1,1,,,,,0,1,0,0,0,0.0602006689,1
1290,1,1,0.986,0.014,Qarro Volentin,First Sword of Braavos,0,Braavosi,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01337792642,1
1291,0,0,0.496,0.504,Qarlton Chelsted,Master of Coin,1,,House Chelsted,,0,0,1,1,0,,,,,0,1,0,0,1,0.3578595318,0
1292,0,1,0.601,0.399,Lord Commander Qorgyle,Lord Commander of the Night's Watch,1,,House Qorgyle,,0,0,1,0,0,,,,,0,1,0,0,0,0.06688963211,0
1293,1,0,0.3,0.7,Quent,,1,northmen,House Stark,,1,1,1,1,0,,,,,0,0,0,0,0,0.02341137124,1
1294,1,1,0.947,0.053,Quenten Banefort,Banefort,1,,House Banefort,,1,0,1,1,1,,,,,0,1,0,0,0,0.02341137124,1
1295,1,1,0.987,0.013,Quenton Hightower,Hightower,1,,House Hightower,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
1296,0,0,0.172,0.828,Quentyn Ball,Ser,1,,House Ball,,0,0,0,0,0,,,,,0,1,0,0,0,0.06688963211,0
1297,1,1,0.786,0.214,Quentyn Qorgyle,Sandstone,0,,House Qorgyle,,0,0,0,1,1,,,,,0,1,0,0,0,0.02341137124,1
1298,1,1,0.554,0.446,Quincy Cox,Serthe Knight of Saltpans,1,,House Cox,,0,0,0,1,0,,,,,0,1,0,0,0,0.03344481605,1
1299,1,1,0.998,0.002,Ragwyle,,0,Free folk,,,0,1,1,1,1,,,,,0,0,0,0,0,0.01003344482,1
1300,0,1,0.966,0.034,Ralf Kenning,CastellanCommander,1,Ironborn,House Kenning of Harlaw,,0,0,0,1,1,,,,,0,1,0,0,0,0.04682274247,0
1301,0,1,0.998,0.002,Raymun Redbeard,King-Beyond-the-Wall,1,free folk,,,0,0,0,0,0,,,,,0,1,0,0,0,0,0
1302,1,1,0.96,0.04,Raynard,Septon,1,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,0,0,0,0.02006688963,1
1303,0,1,0.738,0.262,Raynald Westerling,Ser,1,,House Westerling,,0,0,1,1,0,,,,,0,1,0,0,0,0.07023411371,0
1304,0,1,0.795,0.205,Red Alyn of the Rosewood,,1,,Night's Watch,,0,0,1,0,0,,,,,0,0,0,0,0,0.01337792642,0
1305,1,1,0.98,0.02,Raynard Ruttiger,Ser,0,,House Ruttiger,,0,0,0,1,1,,,,,0,1,0,0,0,0.02006688963,1
1306,1,1,0.524,0.476,Raymund Frey,Ser,1,Rivermen,House Frey,Beony Beesbury,0,1,1,1,1,,,,1,1,1,0,0,0,0.1772575251,1
1307,1,1,0.952,0.048,Regenard Estren,Wyndhall,0,,House Estren,,1,0,1,1,1,,,,,0,1,0,0,0,0.02006688963,1
1308,1,1,0.703,0.297,Renly Norcross,,1,,House Norcross,,0,1,1,1,0,,,,,0,0,0,0,0,0.08361204013,1
1309,1,1,0.903,0.097,Renfred Rykker,Duskendale,1,,House Rykker,,0,0,0,1,1,,,,,0,1,0,0,0,0.02341137124,1
1310,0,1,0.535,0.465,Rhea Royce,Runestone,0,,House Royce,Daemon Targaryen,0,0,0,0,0,,,,0,1,1,0,0,0,0.09364548495,0
1311,1,1,0.985,0.015,Rennifer Longwaters,Chief Undergaoler,1,,House Longwaters,,0,0,0,1,1,,,,,0,1,0,0,0,0.01672240803,1
1312,1,1,0.695,0.305,Rhea Florent,,0,,House Florent,Leyton Hightower,0,1,1,1,0,,,,1,1,0,0,0,0,0.1070234114,1
1313,1,0,0.485,0.515,Rhogoro,Khalakka,1,Dothraki,,,1,0,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
1314,1,0,0.478,0.522,Rickard Ryswell,,1,Northmen,House Ryswell,,0,0,0,1,1,,,,,0,0,0,0,0,0.04013377926,1
1315,0,0,0.415,0.585,Rickard Thorne,Ser,1,,House Thorne,,0,0,0,0,0,,,,,0,1,0,0,0,0.02675585284,0
1316,1,1,0.733,0.267,Rickard Wylde,,0,,House Wylde,,0,1,1,1,0,,,,,0,0,0,0,0,0.1605351171,1
1317,1,1,0.817,0.183,Robert Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.0602006689,1
1318,1,1,0.768,0.232,Robert Flowers,Ser,1,,Kingsguard,,0,0,0,1,0,,,,,0,1,0,0,0,0.0602006689,1
1319,0,0,0.233,0.767,Robert Brax,Ser,0,,House Brax,,0,1,1,0,0,,,,,0,1,0,0,0,0.04682274247,0
1320,1,1,0.661,0.339,Robin Hill,Lord Commander of the Night's Watch,1,,Night's Watch,,0,0,1,0,0,,,,,0,1,0,0,0,0.05685618729,1
1321,0,1,0.646,0.354,Robin Flint,Lord of Flint's Finger,0,,House Flint of Widow's Watch,,1,1,1,1,0,,,,,0,1,0,0,0,0.05016722408,0
1322,1,1,0.973,0.027,Robin Moreland,Lord,1,,House Moreland,,0,0,0,1,1,,,,,0,1,0,0,0,0.01337792642,1
1323,1,0,0.46,0.54,Robin Ryger,Ser,1,,House Ryger,,1,1,1,1,1,,,,,0,1,0,0,0,0.07357859532,1
1324,1,1,0.759,0.241,Rodrik Flint,Lord Commander of the Night's Watch,1,,House Flint,,0,0,1,0,0,,,,,0,1,0,0,0,0.0635451505,1
1325,1,1,0.582,0.418,Rodrik Stark,King in the North,1,Northmen,House Stark,,1,0,0,0,0,,,,,0,1,0,0,0,0.04013377926,1
1326,1,1,0.834,0.166,Rodrik Ryswell,Rills,1,Northmen,House Ryswell,,0,0,0,1,1,,,,,0,1,0,0,0,0.04013377926,1
1327,1,1,0.784,0.216,Roger Hogg,Ser,1,,House Hogg,,0,0,0,1,0,,,,,0,1,0,0,0,0.02675585284,1
1328,1,0,0.409,0.591,Rodwell Stark,Winterfell,1,Northmen,House Stark,Myriame Manderly,0,1,0,0,0,,,,1,1,1,0,0,0,0.1304347826,1
1329,1,1,0.99,0.01,Rolland Longthorpe,Longsister,0,,House Longthorpe,,0,0,0,1,1,,,,,0,1,0,0,0,0.01672240803,1
1330,1,1,0.659,0.341,Rolland Uffering,Ser,1,,House Uffering,Rohanne Webber,0,0,0,0,0,,,,0,1,1,0,0,0,0.02341137124,1
1331,1,1,0.694,0.306,Ronel Rivers,,0,,House Frey,,1,1,1,1,1,,,,,0,0,0,0,0,0.02341137124,1
1332,1,1,0.66,0.34,Ronald Connington,Knight of Griffin's Roost,1,,House Connington,,0,0,0,0,1,,,,,0,1,0,0,0,0.03344481605,1
1333,1,1,0.767,0.233,Ronald Vance,Ser,1,,House Vance of Atranta,,0,0,1,1,0,,,,,0,1,0,0,0,0.02675585284,1
1334,1,1,0.944,0.056,Roro Uhoris,Cobblecat,1,Tyroshi,,,0,0,1,0,1,,,,,0,1,0,0,0,0.02006688963,1
1335,1,1,0.98,0.02,Royce Coldwater,Coldwater Burn,0,,House Coldwater,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
1336,1,1,0.722,0.278,Rufus Leek,Ser,0,,House Leek,,0,0,0,1,1,,,,,0,1,0,0,0,0.02675585284,1
1337,1,1,0.979,0.021,Rugen,Undergaoler,1,,,,1,0,1,1,0,,,,,0,1,0,0,0,0.02341137124,1
1338,1,1,0.523,0.477,Runcel Hightower,Lord Commander of the Night's Watch,1,,House Hightower,,0,0,1,0,0,,,,,0,1,0,0,0,0.05351170569,1
1339,0,0,0.193,0.807,Rupert Brax,Ser,1,,House Brax,,0,1,1,0,0,,,,,0,1,0,0,0,0.04013377926,0
1340,1,1,0.968,0.032,Rycherd Crane,Ser,0,,House Crane,Rylene Florent,0,1,1,1,0,,,,1,1,1,0,0,0,0.07023411371,1
1341,0,1,0.587,0.413,Ryam Redwyne,Ser,1,,House Redwyne,,1,1,1,1,0,,,,,0,1,0,0,1,0.364548495,0
1342,1,1,0.796,0.204,Ryam Florent,Ser,1,,House Florent,,0,1,1,1,0,,,,,0,1,0,0,0,0.0635451505,1
1343,1,1,0.518,0.482,Ryger Rivers,,1,,House Frey,,1,1,1,1,1,,,,,0,0,1,1,0,0.02341137124,1
1344,1,1,0.745,0.255,Ryella Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1371237458,1
1345,1,1,0.701,0.299,Ryella Royce,,0,,House Royce,Arwood Frey,0,1,1,1,0,,,,1,1,0,0,0,0,0.1404682274,1
1346,1,1,0.83,0.17,Rylene Florent,,0,,House Florent,Rycherd Crane,0,1,1,1,0,,,,1,1,0,0,0,0,0.07023411371,1
1347,1,0,0.482,0.518,Ryon Allyrion,Ser,1,Dornish,House Allyrion,Ynys Yronwood,0,0,1,1,1,,,,1,1,1,0,0,0,0.05351170569,1
1348,0,0,0.001,0.999,Saera Targaryen,Princess,1,Valyrian,House Targaryen,,0,0,0,0,0,,,,,0,1,0,0,0,0.07023411371,0
1349,1,1,0.675,0.325,Sallei Paege,,0,,House Paege,Jammos Frey,0,1,1,1,0,,,,1,1,0,0,0,0,0.08026755853,1
1350,1,1,0.747,0.253,Sandor Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1471571906,1
1351,1,0,0.451,0.549,Sarya Whent,Lady,0,,House Whent,Rivermen,0,1,1,1,1,,,,1,1,1,0,0,0,0.03010033445,1
1352,1,1,0.797,0.203,Sarra Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1371237458,1
1353,0,1,0.937,0.063,Sawane Botley,Lordsport,1,Ironborn,House Botley,,0,1,1,1,0,,,,,0,1,0,0,0,0.09030100334,0
1354,1,1,0.986,0.014,Scolera,Septa,0,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,0,0,0,0.01672240803,1
1355,1,1,0.92,0.08,Sebaston Farman,Fair Isle,1,Westerman,House Farman,,0,0,0,1,1,,,,,0,1,0,0,0,0.02006688963,1
1356,1,0,0.364,0.636,Selwyn Tarth,,1,,House Tarth,,0,1,1,1,1,,,,,0,0,0,0,0,0.0635451505,1
1357,1,1,0.976,0.024,Selmond Stackspear,Lord,0,,House Stackspear,,0,0,1,1,1,,,,,0,1,0,0,0,0.02006688963,1
1358,1,0,0.074,0.926,Serala,Duskendale,0,Myrish,House Darklyn,Denys Darklyn,0,0,0,1,0,,,,1,1,1,0,0,0,0.04347826087,1
1359,1,1,0.711,0.289,Serwyn of the Mirror Shield,Ser,1,,Kingsguard,,0,0,0,0,0,,,,,0,1,0,0,0,0,1
1360,1,1,0.761,0.239,Serra Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1371237458,1
1361,0,1,0.856,0.144,Shella Whent,Harrenhal,0,Rivermen,House Whent,Walter Whent,1,1,1,1,1,,,,1,1,1,1,1,0,0.08026755853,0
1362,1,1,0.672,0.328,Shierle Swyft,,0,,House Swyft,Melwyn Sarsfield,0,0,1,1,0,,,,1,1,0,0,0,0,0.02675585284,1
1363,1,1,0.701,0.299,Shiera Crakehall,,0,,House Crakehall,Damion Lannister,0,0,1,1,1,,,,1,1,0,0,0,0,0.06688963211,1
1364,1,1,0.823,0.177,Shirei Frey,,0,Rivermen,House Frey,,0,1,1,1,1,,,,,0,0,0,0,0,0.04347826087,1
1365,1,1,0.928,0.072,Simon Staunton,Ser,1,,House Staunton,Rohanne Webber,0,0,0,0,0,,,,0,1,1,0,0,0,0.01672240803,1
1366,1,1,0.937,0.063,Sigfryd Harlaw,Master of Harlaw Hall,1,Ironborn,House Harlaw of Harlaw Hall,,0,0,0,1,1,,,,,0,1,0,0,0,0.0635451505,1
1367,0,1,0.973,0.027,Lord Staunton,Rook's Rest,1,,House Staunton,,0,0,0,0,0,,,,,0,1,0,0,0,0.01672240803,0
1368,1,1,0.678,0.322,Stannis Seaworth,,1,,House Seaworth,,0,1,1,1,1,,,,,0,0,0,0,0,0.05685618729,1
1369,1,0,0.213,0.787,Steffon Seaworth,,1,,House Seaworth,,0,1,1,1,1,,,,,0,0,0,0,0,0.0635451505,1
1370,1,1,0.747,0.253,Steffon Frey,,0,Rivermen,House Frey,,0,1,1,1,0,,,,,0,0,0,0,0,0.1003344482,1
1371,1,1,0.805,0.195,Steffon Swyft,Ser,1,,House Swyft,,0,0,1,1,1,,,,,0,1,0,0,0,0.03010033445,1
1372,0,0,0.276,0.724,Steffon Darklyn,Ser,0,,House Darklyn,,0,0,0,0,0,,,,,0,1,0,0,0,0.09364548495,0
1373,1,1,0.989,0.011,Steffon Stackspear,Ser,0,,House Stackspear,,0,0,1,1,0,,,,,0,1,0,0,0,0.02006688963,1
1374,1,0,0.434,0.566,Sumner Crakehall,Crakehall,1,,House Crakehall,,0,0,1,1,0,,,,,0,1,0,0,0,0.02675585284,1
1375,1,1,0.998,0.002,Sylas Flatnose,King of the Iron Islands,1,Ironborn,,,0,0,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
1376,1,1,0.848,0.152,Sybell Spicer,Crag,0,,House Spicer,Gawen Westerling,0,0,1,1,0,,,,1,1,1,0,0,0,0.08695652174,1
1377,1,1,0.879,0.121,Symon Santagar,Ser,1,,House Santagar,,0,0,0,1,1,,,,,0,1,0,0,0,0.01672240803,1
1378,1,0,0.421,0.579,Sybelle Glover,Deepwood Motte,0,Northmen,House Locke,Robett Glover,0,1,1,1,1,,,,1,1,1,0,0,0,0.07023411371,1
1379,1,1,0.662,0.338,Sylwa Paege,,0,,House Paege,Whalen Frey,0,1,1,1,0,,,,1,1,0,0,0,0,0.08026755853,1
1380,1,1,0.687,0.313,Symon Hollard,Ser,1,,House Hollard,,0,0,0,1,0,,,,,0,1,0,0,0,0.04347826087,1
1381,1,1,0.722,0.278,Symond Templeton,Ser,0,,House Templeton,,0,0,0,1,1,,,,,0,1,0,0,0,0.03010033445,1
1382,0,1,0.661,0.339,Symond Frey,,1,Rivermen,House Frey,Betharios of Braavos,0,1,1,1,1,,,,1,1,0,0,0,0,0.2006688963,0
1383,1,1,0.904,0.096,Tallad,Ser,1,,House Baratheon of King's Landing,,0,1,1,1,1,,,,,0,1,0,0,0,0.04682274247,1
1384,1,0,0.323,0.677,Tanton Fossoway,Ser,0,,House Fossoway of Cider Hall,,0,1,1,1,1,,,,,0,1,0,0,0,0.02341137124,1
1385,1,1,0.963,0.037,Ternesio Terys,Captain,1,Braavosi,,,0,0,1,1,0,,,,,0,1,0,0,0,0.02341137124,1
1386,1,1,0.985,0.015,Terrence Kenning,Kayce,0,,House Kenning of Kayce,,0,0,1,1,1,,,,,0,1,0,0,0,0.01672240803,1
1387,1,1,0.95,0.05,Theodan Wells,Ser,0,Northmen,House Wells,,0,0,0,1,1,,,,,0,1,0,0,0,0.01672240803,1
1388,0,0,0.183,0.817,Terrence Toyne,Ser,1,,House Toyne,,0,0,1,1,1,,,,,0,1,0,0,0,0.04013377926,0
1389,1,1,0.928,0.072,Theodore Tyrell,Ser,1,Andal,House Tyrell,Lia Serry,0,0,1,1,0,,,,1,1,1,0,0,0,0.1371237458,1
1390,1,1,0.951,0.049,Theomar Smallwood,Acorn Hall,1,,House Smallwood,Ravella Swann,0,0,1,1,1,,,,1,1,1,0,0,0,0.04347826087,1
1391,1,0,0.222,0.778,Theomore Harlaw,Lord of the Ten TowersLord Harlaw of HarlawHarlaw of Harlaw,1,,House Harlaw,,0,0,0,1,0,,,,,0,1,0,0,0,0.05351170569,1
1392,1,1,0.983,0.017,Tim Tangletongue,,0,,Night's Watch,,0,0,1,1,1,,,,,0,0,0,0,0,0.01337792642,1
1393,1,1,0.994,0.006,Three-Tooth,Ten Towers,0,Ironborn,House Harlaw,,0,0,0,1,0,,,,,0,1,0,0,0,0.01003344482,1
1394,1,1,0.835,0.165,Titus Peake,Starpike,1,,House Peake,Margot Lannister,0,0,1,1,1,,,,1,1,1,0,0,0,0.02006688963,1
1395,0,1,0.584,0.416,Tion Frey,,1,Rivermen,,,1,1,1,1,1,,,,,0,0,0,0,0,0.1204013378,0
1396,1,0,0.073,0.927,Todder,,1,,Night's Watch,,1,1,1,0,1,,,,,0,0,0,0,0,0.03678929766,1
1397,0,0,0.209,0.791,Tomard,,1,northmen,House Stark,,1,1,1,0,1,,,,,0,0,0,0,0,0.0635451505,0
1398,1,1,0.988,0.012,Tommen Costayne,Three Towers,0,,House Costayne,,0,0,0,1,0,,,,,0,1,0,0,0,0.006688963211,1
1399,1,1,0.981,0.019,Torbert,Septon,1,,Faith of the Seven,,0,0,0,1,1,,,,,0,0,0,0,0,0.01672240803,1
